forkmantis/chezmoi-dotfiles\t0	My dotfiles ported over for use w/ chezmoi	false	false	https://github.com/forkmantis/chezmoi-dotfiles
forkmantis/forkmantis_talon\t0	My custom talon scripts	false	false	https://github.com/forkmantis/forkmantis_talon
frosk1/frosk-talon\t0	Talon Setup frosk	false	false	https://github.com/frosk1/frosk-talon
Gareth-Rouse/talon\t0	scrips for talon voice	false	false	https://github.com/Gareth-Rouse/talon
Gauteab/gauteab_talon\t0	Talon Voice Configuration	false	false	https://github.com/Gauteab/gauteab_talon
Gauteab/talon-fluent\t0	Fluent programming grammar for Talon	false	false	https://github.com/Gauteab/talon-fluent
geobarry/eagle_talon\t2	Talon voice commands to control mouse using a first-person navigation perspective, saying distances and directions	false	false	https://github.com/geobarry/eagle_talon
geobarry/mousefree\t6	Talon commands for navigating windows by voice'  	false	false	https://github.com/geobarry/mousefree
ghouston/duskers_game_talon\t0		false	false	https://github.com/ghouston/duskers_game_talon
gimpf/talon-config\t6	A user configset for talon voice	false	false	https://github.com/gimpf/talon-config
hands-free-vim/neovim-talon\t9	Talon user file set for controlling both neovim editing and neovim terminals using Talon voice.	false	false	https://github.com/hands-free-vim/neovim-talon
hanuele/knausj_german\t4	German module for knausj talon repository.	false	false	https://github.com/hanuele/knausj_german
hotsoupisgood/talon-commands\t0		false	false	https://github.com/hotsoupisgood/talon-commands
igormoreno/talon-will\t0		false	false	https://github.com/igormoreno/talon-will
Jailsonfs/community\t1	🚀 Explore hands-on training labs for embedded development using Zephyr RTOS, featuring guided exercises, starter projects, and useful documentation.	false	false	https://github.com/Jailsonfs/community
JamesGrom/talon\t0		false	false	https://github.com/JamesGrom/talon
jamesmugford/jm-talon\t0		false	false	https://github.com/jamesmugford/jm-talon
JamesSowell/my-talon\t0		false	false	https://github.com/JamesSowell/my-talon
jaresty/mac-dotfiles\t3		false	false	https://github.com/jaresty/mac-dotfiles
jarrodharvey/my_talon_files\t0		false	false	https://github.com/jarrodharvey/my_talon_files
jarrodharvey/talon_mac\t0	A repository for my talon Mac folder	false	false	https://github.com/jarrodharvey/talon_mac
jay51/talon-config\t0		false	false	https://github.com/jay51/talon-config
jbarr21/talon-user\t1	Talon user files	false	false	https://github.com/jbarr21/talon-user
jcalyst/jcaly_talon\t0	A collection of jcalyst's personal scripts for Talon Voice	false	false	https://github.com/jcalyst/jcaly_talon
jcaw/talon_config\t11	🎙️ Talon config for coding by voice. Work in progress, unstable, I will force-push. Not intended for general consumption.	false	false	https://github.com/jcaw/talon_config
jcaw/talon_mouse_grid\t0	🖱️ Talon plugin - a mouse substitute that allows you to quickly click using either the keyboard, or voice regognition. Works with multiple monitors.	false	false	https://github.com/jcaw/talon_mouse_grid
jcaw/talonscript-mode\t8	🦅 Emacs major-mode for .talon files (from Talon Voice).	false	false	https://github.com/jcaw/talonscript-mode
jcholewa/mytalon\t0	My custom Talon Voice commands	false	false	https://github.com/jcholewa/mytalon
jeffreypeoples/talon\t0	talon related scripts and user information	false	false	https://github.com/jeffreypeoples/talon
jira-zz/talon\t0	My Talon configuration	false	false	https://github.com/jira-zz/talon
jkousal32/talon\t0	josh's talon repository	false	false	https://github.com/jkousal32/talon
JonathanWeinrib/jweinrib-talon\t0	personal repo for talon and talon experiments	false	false	https://github.com/JonathanWeinrib/jweinrib-talon
josharian/kitty-talon\t2	kitty/talon integration	false	false	https://github.com/josharian/kitty-talon
joshguffin/talon\t0	Talon configuration	false	false	https://github.com/joshguffin/talon
joshwcomeau/talon-commands\t44		false	false	https://github.com/joshwcomeau/talon-commands
JRPrice5/jess-talon\t0		false	false	https://github.com/JRPrice5/jess-talon
kelocoder/talon-mode\t0	Emacs major mode for editing Talon Voice scripts	false	false	https://github.com/kelocoder/talon-mode
kelocoder/talon-mouse-pointer\t0	Talon Voice module which supports relative mouse pointer movements	false	false	https://github.com/kelocoder/talon-mouse-pointer
kevinmershon/dottalon\t0	Talon Voice dotfiles	false	false	https://github.com/kevinmershon/dottalon
Kn0rk/talon-grammar\t0		false	false	https://github.com/Kn0rk/talon-grammar
kvakil/voicesurf\t3	click links in browser via voice	false	false	https://github.com/kvakil/voicesurf
Leeft/lianna-talon\t0	My own knausj85 additions for Talon Voice, many likely based on contributions made by others	false	false	https://github.com/Leeft/lianna-talon
leolimasa/talon-config\t0		false	false	https://github.com/leolimasa/talon-config
Lif3line/talon_game_mods\t0	Talon mods for playing games	false	false	https://github.com/Lif3line/talon_game_mods
lslunis/lslunis_talon\t0		false	false	https://github.com/lslunis/lslunis_talon
LucyJillMurray/lucy_talon\t0		false	false	https://github.com/LucyJillMurray/lucy_talon
luketych/talon-luke\t0		false	false	https://github.com/luketych/talon-luke
lunixbochs/talon_wm\t5	Window management in Talon	false	false	https://github.com/lunixbochs/talon_wm
ma-anwar/mathfly\t1	My mathfly config for talon	false	false	https://github.com/ma-anwar/mathfly
ma-anwar/TalonExams\t0	 Talon commands to be used during exams	false	false	https://github.com/ma-anwar/TalonExams
Macpaper/pandemoniumIdk\t0	idk stuff iu need for talon to work	false	false	https://github.com/Macpaper/pandemoniumIdk
Macpaper/talonReal\t0	real talon stuff	false	false	https://github.com/Macpaper/talonReal
Macpaper/talonWorkPls\t0	talon stopped working so im importing stuff	false	false	https://github.com/Macpaper/talonWorkPls
mahanthesh0r/Empathy-ad-insights\t0		false	false	https://github.com/mahanthesh0r/Empathy-ad-insights
mankoff/talon\t0		false	false	https://github.com/mankoff/talon
Mark-Phillipson/Alphabet\t1	Talon Alphabet with pictures.	false	false	https://github.com/Mark-Phillipson/Alphabet
Mark-Phillipson/NaturalCommands\t0	NaturalCommands is a Windows desktop application that enables users to control their computer and applications using natural language commands. It interprets spoken or typed instructions to automate tasks, launch programs, manipulate windows, and perform complex multi-step actions, enhancing productivity and accessibility through voice	false	false	https://github.com/Mark-Phillipson/NaturalCommands
Mark-Phillipson/natural-language-commands\t0	Control Visual Studio Code with natural language	false	false	https://github.com/Mark-Phillipson/natural-language-commands
Mark-Phillipson/QuickPrompts\t0	Helper for talon-ai-tools Store and browse your own prompts and apply to current selection.	false	false	https://github.com/Mark-Phillipson/QuickPrompts
Mark-Phillipson/selectionssaver\t1	Next level bookmarks including current selection and vertical scroll position	false	false	https://github.com/Mark-Phillipson/selectionssaver
Mark-Phillipson/snippetbrowser\t1	Browse Talon Voice Snippets Available on Your System	false	false	https://github.com/Mark-Phillipson/snippetbrowser
Mark-Phillipson/TalonCommandSearchExtension\t0	VS Code extension for searching and browsing Talon voice commands with advanced filtering and JSON file storage	false	false	https://github.com/Mark-Phillipson/TalonCommandSearchExtension
Mark-Phillipson/talon_my_stuff\t0	This is my stuff for the Talon customizations (may contain BUGS)	false	false	https://github.com/Mark-Phillipson/talon_my_stuff
Mark-Phillipson/VoiceLauncherBlazor\t3	Blazor server side app with app launcher, snippets and Voice Admin for speech recognition with Talon Voice	false	false	https://github.com/Mark-Phillipson/VoiceLauncherBlazor
marocato-official/talonvoice-quill\t0	Repository of the Quill Module for TalonVoice. Not official from TalonVoice. This was created by marocato-official for a friend.	false	false	https://github.com/marocato-official/talonvoice-quill
Mcfeenix/Talon_Excel_customizations\t0		false	false	https://github.com/Mcfeenix/Talon_Excel_customizations
merplumander/personal_talon\t0		false	false	https://github.com/merplumander/personal_talon
Metastruct/talon_gmod\t4	Voice control for Garry's Mod	false	false	https://github.com/Metastruct/talon_gmod
MichaelOmegatron/Omega_Mouse\t7	An alternative way to interact with Control Mouse in Talon Voice. Meant to be used with the Talon Voice Community Repo (previously known as knausj_talon).	false	false	https://github.com/MichaelOmegatron/Omega_Mouse
mikeshansen/talon_voice_commands\t0	Custom Talon voice command scripts	false	false	https://github.com/mikeshansen/talon_voice_commands
mirober/mathfly-talon\t9	Talon scripts for dictating mathematics into editors like LyX and Scientific Notebook 5.5.	false	false	https://github.com/mirober/mathfly-talon
mirober/MR-talon\t15	My Talon scripts for voice coding and general computer control	false	false	https://github.com/mirober/MR-talon
mirober/talon-pyvda\t2	Talon scripts for manipulating virtual desktops on Windows 	false	false	https://github.com/mirober/talon-pyvda
mirrorkeydev/mkd-talon\t0		false	false	https://github.com/mirrorkeydev/mkd-talon
MooersLab/talon-contractions\t2	TalonScript file of expansions for common contractions in English	false	false	https://github.com/MooersLab/talon-contractions
MooersLab/talon-iterm2\t0	Bash commands for iterm2 terminal emulator on the Mac	false	false	https://github.com/MooersLab/talon-iterm2
MooersLab/talon-webpages\t1	Open favorite web pages by voice command.	false	false	https://github.com/MooersLab/talon-webpages
mpinkert/talon-files\t0		false	false	https://github.com/mpinkert/talon-files
mqnc/talon_german\t10	German Dictation Mode for Talon Voice	false	false	https://github.com/mqnc/talon_german
myersm0/talon-personal\t0		false	false	https://github.com/myersm0/talon-personal
nathanielks/old-talon-config\t0	Config for talon for Mac, Windows and Linux. Very much in progress.	false	false	https://github.com/nathanielks/old-talon-config
nathaniel-robertson/nat-talon-configs\t1	My personal configuration for talonvoice.com	false	false	https://github.com/nathaniel-robertson/nat-talon-configs
ntietz/talon-custom\t0	my personal talon commands/customizations	false	false	https://github.com/ntietz/talon-custom
nwu124/talon\t0	nwu124's Talon scripts	false	false	https://github.com/nwu124/talon
ohare93/zsa-keymapp-talon\t0	Control your ZSA keyboard using the Keymapp API in Talon.	false	false	https://github.com/ohare93/zsa-keymapp-talon
oogen925/Powerpoint-Commands\t0		false	false	https://github.com/oogen925/Powerpoint-Commands
orlekc/my-talon\t0		false	false	https://github.com/orlekc/my-talon
orlekc/talon-games\t0	Talon Games is a simple script library that makes playing games using talon easier.	false	false	https://github.com/orlekc/talon-games
paj80paj/MyTalonConfig\t2		false	false	https://github.com/paj80paj/MyTalonConfig
pakeke-constructor/TALON_CUSTOM_PLUGINS\t0		false	false	https://github.com/pakeke-constructor/TALON_CUSTOM_PLUGINS
parthraut/talon_cpp\t0		false	false	https://github.com/parthraut/talon_cpp
paul-schaaf/talon-filetree\t21	A vscode extension for navigating and manipulating the file tree quickly by voice.	false	false	https://github.com/paul-schaaf/talon-filetree
paul-schaaf/talon-filetree-commands\t8		false	false	https://github.com/paul-schaaf/talon-filetree-commands
paul-schaaf/vshell-commands\t0		false	false	https://github.com/paul-schaaf/vshell-commands
peterjpierce/talon-customizations\t0	Personal rules for Talon	false	false	https://github.com/peterjpierce/talon-customizations
PetrKryslUCSD/knausj_talon_pk\t0	  Voice command set for Talon, old version of PK.	false	false	https://github.com/PetrKryslUCSD/knausj_talon_pk
phillco/talon-axkit\t62	Talon macOS accessibility magic!	false	false	https://github.com/phillco/talon-axkit
phillco/talon-phil\t1	Phil's public Talon configurations/actions (NOTE: more content coming soon)	false	false	https://github.com/phillco/talon-phil
PiggiesGoSqueal/TW-Talon\t1	Talon Voice allows controlling your PC with your voice. This project contains scripts I'll use for it.	false	false	https://github.com/PiggiesGoSqueal/TW-Talon
pimentel/talon_community\t0		false	false	https://github.com/pimentel/talon_community
pkozlows/cursorless\t0		false	false	https://github.com/pkozlows/cursorless
pkozlows/pkozlows-talon\t0		false	false	https://github.com/pkozlows/pkozlows-talon
pokey/dotfiles\t20	Mac OS terminal setup	false	false	https://github.com/pokey/dotfiles
pokey/wax_talon\t2	Record your Talon sessions	false	false	https://github.com/pokey/wax_talon
Polyterative/Poly-Talon-Scripts\t0	Voice Coding. My custom talon voice coding configs for Mac, Windows, and Linux. WIP. This is what I run daily	false	false	https://github.com/Polyterative/Poly-Talon-Scripts
prasadghole/mytalon\t0		false	false	https://github.com/prasadghole/mytalon
ProfDoof/chezmoi-talon\t0		false	false	https://github.com/ProfDoof/chezmoi-talon
ProfDoof/talon-files\t0		false	false	https://github.com/ProfDoof/talon-files
psychoticnmina/andrew-talon\t0	My custom talon voice commands.	false	false	https://github.com/psychoticnmina/andrew-talon
qbit/mytalon\t0	My talon customizations	false	false	https://github.com/qbit/mytalon
quaz4/will-talon\t0	My personal talon voice commands	false	false	https://github.com/quaz4/will-talon
Qubasa/talon_files\t0	My talon files 	false	false	https://github.com/Qubasa/talon_files
rbridges12/linux-config\t0		false	false	https://github.com/rbridges12/linux-config
RebeccaStevenson/talon_rebecca\t0	Custom commands for talon voice	false	false	https://github.com/RebeccaStevenson/talon_rebecca
rexroni/rexroni_talon\t4	rexroni's Talon repository	false	false	https://github.com/rexroni/rexroni_talon
ridpath/talon\t3	A red team–oriented scripting language for exploits, shellcode, fuzzing, and reverse engineering.	false	false	https://github.com/ridpath/talon
Riizade/talon-scripts\t0	Personal repository for Talon customization	false	false	https://github.com/Riizade/talon-scripts
